id,properties
11367386984,"{'y': 41.3761841, 'x': 2.1506671, 'street_count': 4}"
11367397218,"{'y': 41.3457284, 'x': 2.1030648, 'street_count': 1}"
11367397222,"{'y': 41.34571, 'x': 2.1020812, 'street_count': 3}"
11367397224,"{'y': 41.345765, 'x': 2.103063, 'street_count': 1}"
11367397227,"{'y': 41.3457372, 'x': 2.1025604, 'street_count': 4}"
11367397229,"{'y': 41.3454099, 'x': 2.1019984, 'street_count': 3}"
11367569820,"{'y': 41.4005221, 'x': 2.1764587, 'street_count': 1}"
11367643356,"{'y': 41.4003117, 'x': 2.1870311, 'street_count': 2}"
11367654279,"{'y': 41.4014948, 'x': 2.1845943, 'street_count': 3}"
11367654280,"{'y': 41.4014797, 'x': 2.184654, 'street_count': 3}"
11369264160,"{'y': 41.38172, 'x': 2.1456369, 'street_count': 4}"
11369266077,"{'y': 41.3823136, 'x': 2.1470043, 'highway': 'crossing', 'street_count': 4}"
11369266079,"{'y': 41.3830438, 'x': 2.1482107, 'highway': 'crossing', 'street_count': 4}"
11369266081,"{'y': 41.3830847, 'x': 2.1482984, 'highway': 'crossing', 'street_count': 4}"
11369266082,"{'y': 41.3816907, 'x': 2.1455712, 'highway': 'crossing', 'street_count': 4}"
11369266083,"{'y': 41.3810531, 'x': 2.1442138, 'highway': 'crossing', 'street_count': 3}"
11369297884,"{'y': 41.3839279, 'x': 2.1494303, 'highway': 'crossing', 'street_count': 4}"
11369297885,"{'y': 41.3839001, 'x': 2.149391, 'street_count': 4}"
11369675080,"{'y': 41.3759443, 'x': 2.1772971, 'street_count': 3}"
11369675082,"{'y': 41.3758069, 'x': 2.1773961, 'street_count': 3}"
11369702917,"{'y': 41.3546113, 'x': 2.1376249, 'street_count': 3}"
11369702920,"{'y': 41.3525613, 'x': 2.1390566, 'street_count': 3}"
11369702921,"{'y': 41.3542003, 'x': 2.1393564, 'street_count': 3}"
11369702922,"{'y': 41.3537457, 'x': 2.1382357, 'street_count': 4}"
11369702924,"{'y': 41.3533205, 'x': 2.1371556, 'street_count': 3}"
11369726861,"{'y': 41.3853012, 'x': 2.1778738, 'street_count': 3}"
11369726863,"{'y': 41.3852454, 'x': 2.1778334, 'street_count': 1}"
11369731890,"{'y': 41.3649883, 'x': 2.1414388, 'street_count': 1}"
11369731891,"{'y': 41.3647844, 'x': 2.1414546, 'street_count': 3}"
11369805021,"{'y': 41.3507727, 'x': 2.1041195, 'street_count': 1}"
11369838941,"{'y': 41.3812781, 'x': 2.1528733, 'street_count': 4}"
11370726442,"{'y': 41.3893699, 'x': 2.1612705, 'street_count': 4}"
11370726443,"{'y': 41.3894206, 'x': 2.1612374, 'street_count': 4}"
11371008328,"{'y': 41.3967953, 'x': 2.1733929, 'street_count': 1}"
11371008329,"{'y': 41.3968573, 'x': 2.1733124, 'street_count': 1}"
11371057267,"{'y': 41.3957635, 'x': 2.1745333, 'street_count': 1}"
11371057268,"{'y': 41.3959237, 'x': 2.1740428, 'street_count': 1}"
11371077069,"{'y': 41.3960282, 'x': 2.1741923, 'street_count': 1}"
11371077070,"{'y': 41.3956562, 'x': 2.1741416, 'street_count': 1}"
11371077071,"{'y': 41.3957225, 'x': 2.1740504, 'street_count': 1}"
11371077072,"{'y': 41.3959466, 'x': 2.1745268, 'street_count': 1}"
11371077073,"{'y': 41.3960161, 'x': 2.1744438, 'street_count': 1}"
11371360364,"{'y': 41.3976496, 'x': 2.167683, 'street_count': 4}"
11371754048,"{'y': 41.3542155, 'x': 2.0926505, 'highway': 'crossing', 'street_count': 4}"
11371754051,"{'y': 41.3543585, 'x': 2.0941293, 'highway': 'crossing', 'street_count': 4}"
11372396359,"{'y': 41.3889211, 'x': 2.1833645, 'highway': 'crossing', 'street_count': 4}"
11372396360,"{'y': 41.3889025, 'x': 2.1833872, 'highway': 'crossing', 'street_count': 4}"
11372396361,"{'y': 41.3888614, 'x': 2.1834426, 'highway': 'crossing', 'street_count': 4}"
11372396362,"{'y': 41.3888004, 'x': 2.1835236, 'street_count': 1}"
11372396363,"{'y': 41.3888188, 'x': 2.1834992, 'street_count': 2}"
11372396364,"{'y': 41.3889395, 'x': 2.183342, 'street_count': 2}"
11372396367,"{'y': 41.3890224, 'x': 2.1832354, 'street_count': 3}"
11372424912,"{'y': 41.3535819, 'x': 2.0899733, 'highway': 'crossing', 'street_count': 4}"
11372480806,"{'y': 41.3795817, 'x': 2.1507715, 'street_count': 1}"
11373349320,"{'y': 41.354691, 'x': 2.0891406, 'highway': 'crossing', 'street_count': 4}"
11373349323,"{'y': 41.3555798, 'x': 2.0886019, 'highway': 'crossing', 'street_count': 4}"
11373349354,"{'y': 41.3559561, 'x': 2.088727, 'highway': 'crossing', 'street_count': 4}"
11373350172,"{'y': 41.3560018, 'x': 2.088476, 'highway': 'crossing', 'street_count': 4}"
11373350185,"{'y': 41.3558256, 'x': 2.0884015, 'highway': 'crossing', 'street_count': 4}"
11373350191,"{'y': 41.3559718, 'x': 2.0884959, 'street_count': 3}"
11373350200,"{'y': 41.355783, 'x': 2.0885763, 'street_count': 3}"
11373542260,"{'y': 41.3757653, 'x': 2.1179669, 'street_count': 5}"
11374707194,"{'y': 41.4009243, 'x': 2.1946878, 'street_count': 3}"
11374707195,"{'y': 41.4004698, 'x': 2.1953183, 'street_count': 3}"
11374707197,"{'y': 41.4004161, 'x': 2.1952363, 'street_count': 1}"
11374707201,"{'y': 41.4009977, 'x': 2.1947732, 'street_count': 1}"
11374707215,"{'y': 41.4000592, 'x': 2.1935699, 'street_count': 3}"
11374707225,"{'y': 41.4000692, 'x': 2.1940168, 'street_count': 3}"
11375905066,"{'y': 41.3458463, 'x': 2.1016623, 'street_count': 1}"
11375909899,"{'y': 41.3482663, 'x': 2.0962107, 'street_count': 3}"
11375909900,"{'y': 41.3483008, 'x': 2.0962956, 'street_count': 4}"
11375909901,"{'y': 41.3483728, 'x': 2.0964743, 'street_count': 1}"
11375943582,"{'y': 41.3520701, 'x': 2.1000708, 'street_count': 1}"
11376037255,"{'y': 41.3822094, 'x': 2.1562338, 'street_count': 1}"
11376324781,"{'y': 41.3812606, 'x': 2.1504627, 'street_count': 4}"
11376324790,"{'y': 41.3821834, 'x': 2.1492748, 'street_count': 4}"
11376722908,"{'y': 41.3830853, 'x': 2.1554157, 'street_count': 1}"
11376722911,"{'y': 41.3830386, 'x': 2.1551998, 'street_count': 3}"
11376722917,"{'y': 41.3838356, 'x': 2.153901, 'street_count': 4}"
11376966492,"{'y': 41.3886856, 'x': 2.1612377, 'street_count': 1}"
11377918771,"{'y': 41.4116096, 'x': 2.1646664, 'street_count': 3}"
11377918774,"{'y': 41.4102561, 'x': 2.1643514, 'street_count': 4}"
11377918775,"{'y': 41.4101965, 'x': 2.1643321, 'street_count': 4}"
11377918778,"{'y': 41.4089489, 'x': 2.1639971, 'street_count': 4}"
11377918779,"{'y': 41.4085926, 'x': 2.1638993, 'street_count': 4}"
11377918781,"{'y': 41.4073986, 'x': 2.1635618, 'street_count': 4}"
11378572737,"{'y': 41.3844264, 'x': 2.1762394, 'street_count': 3}"
11378666220,"{'y': 41.3573143, 'x': 2.093277, 'street_count': 2}"
11378836358,"{'y': 41.4057122, 'x': 2.1997357, 'street_count': 3}"
11378836359,"{'y': 41.4056486, 'x': 2.1997295, 'street_count': 3}"
11378836360,"{'y': 41.4053947, 'x': 2.1997951, 'street_count': 3}"
11378836361,"{'y': 41.4054003, 'x': 2.1998269, 'street_count': 3}"
11386507348,"{'y': 41.3534774, 'x': 2.1437229, 'street_count': 3}"
11386507353,"{'y': 41.3528478, 'x': 2.1437873, 'street_count': 3}"
11386824843,"{'y': 41.3488741, 'x': 2.1132698, 'street_count': 4}"
11386824852,"{'y': 41.3501587, 'x': 2.1146167, 'street_count': 2}"
11386865637,"{'y': 41.3464613, 'x': 2.1046325, 'street_count': 1}"
11386897028,"{'y': 41.3490657, 'x': 2.1122588, 'street_count': 3}"
11388197555,"{'y': 41.3576728, 'x': 2.1010182, 'street_count': 3}"
11388859065,"{'y': 41.4439847, 'x': 2.2080103, 'street_count': 1}"
11388877093,"{'y': 41.4349219, 'x': 2.211714, 'street_count': 1}"
11388877096,"{'y': 41.4353845, 'x': 2.2115402, 'street_count': 1}"
11388877097,"{'y': 41.4349753, 'x': 2.2118522, 'street_count': 3}"
11389968045,"{'y': 41.3728003, 'x': 2.0581211, 'street_count': 3}"
11389999251,"{'y': 41.3673872, 'x': 2.054253, 'street_count': 1}"
11389999252,"{'y': 41.367594, 'x': 2.0540935, 'street_count': 3}"
11390007166,"{'y': 41.3622639, 'x': 2.0570059, 'street_count': 1}"
11390091170,"{'y': 41.362334, 'x': 2.0571345, 'street_count': 1}"
11390091174,"{'y': 41.3622954, 'x': 2.0570642, 'street_count': 3}"
11390091175,"{'y': 41.3623096, 'x': 2.057046, 'street_count': 4}"
11390091176,"{'y': 41.3626548, 'x': 2.0566582, 'street_count': 1}"
11390106121,"{'y': 41.3646542, 'x': 2.0560582, 'street_count': 1}"
11390106124,"{'y': 41.3650291, 'x': 2.0553316, 'street_count': 3}"
11390115556,"{'y': 41.364781, 'x': 2.0570021, 'street_count': 3}"
11390115558,"{'y': 41.364305, 'x': 2.0562535, 'street_count': 1}"
11390121564,"{'y': 41.362642, 'x': 2.0596093, 'street_count': 3}"
11390138376,"{'y': 41.3622571, 'x': 2.0576024, 'street_count': 3}"
11390138377,"{'y': 41.3625948, 'x': 2.0579438, 'street_count': 3}"
11390138381,"{'y': 41.362542, 'x': 2.0581841, 'street_count': 3}"
11390138382,"{'y': 41.3631211, 'x': 2.0590936, 'street_count': 3}"
11390572859,"{'y': 41.4185731, 'x': 2.0793045, 'street_count': 4}"
11390607581,"{'y': 41.4170665, 'x': 2.0793641, 'street_count': 3}"
11390607583,"{'y': 41.4183047, 'x': 2.0791177, 'street_count': 1}"
11390607602,"{'y': 41.4176829, 'x': 2.0792335, 'street_count': 3}"
11391767454,"{'y': 41.450147, 'x': 2.1849104, 'street_count': 1}"
11393149587,"{'y': 41.4425049, 'x': 2.1859064, 'street_count': 3}"
11393149597,"{'y': 41.4422883, 'x': 2.1858268, 'street_count': 3}"
11393149598,"{'y': 41.4424169, 'x': 2.185622, 'street_count': 3}"
11393149606,"{'y': 41.4415383, 'x': 2.1856397, 'street_count': 3}"
11393149612,"{'y': 41.4420096, 'x': 2.1858468, 'street_count': 1}"
11393149634,"{'y': 41.4406276, 'x': 2.1853054, 'street_count': 1}"
11394696781,"{'y': 41.4168036, 'x': 2.136698, 'street_count': 1}"
11395318338,"{'y': 41.3427154, 'x': 2.1448047, 'street_count': 3}"
11395929194,"{'y': 41.3660727, 'x': 2.063207, 'street_count': 3}"
11395934117,"{'y': 41.3662041, 'x': 2.063101, 'street_count': 3}"
11396172488,"{'y': 41.4245922, 'x': 2.1921916, 'street_count': 1}"
11396241078,"{'y': 41.3468336, 'x': 2.1045178, 'street_count': 1}"
11396241143,"{'y': 41.3476135, 'x': 2.1071563, 'street_count': 1}"
11396241144,"{'y': 41.3457635, 'x': 2.1029918, 'highway': 'crossing', 'street_count': 4}"
11396241145,"{'y': 41.3457274, 'x': 2.1029934, 'highway': 'crossing', 'street_count': 4}"
11396241148,"{'y': 41.3458776, 'x': 2.1016415, 'highway': 'crossing', 'street_count': 4}"
11396241149,"{'y': 41.3475455, 'x': 2.100171, 'highway': 'crossing', 'street_count': 4}"
11402739971,"{'y': 41.4336309, 'x': 2.1679678, 'highway': 'elevator', 'street_count': 1}"
11402988273,"{'y': 41.433709, 'x': 2.1679632, 'street_count': 3}"
11402988274,"{'y': 41.4335976, 'x': 2.1679967, 'street_count': 1}"
11402988384,"{'y': 41.4314986, 'x': 2.1735764, 'street_count': 3}"
11402991179,"{'y': 41.4336413, 'x': 2.1679836, 'street_count': 3}"
11402991180,"{'y': 41.433763, 'x': 2.1680445, 'street_count': 3}"
11402991182,"{'y': 41.4338163, 'x': 2.1681248, 'street_count': 1}"
11404146257,"{'y': 41.3576553, 'x': 2.1029956, 'street_count': 2}"
11404152224,"{'y': 41.3532852, 'x': 2.1068014, 'street_count': 3}"
11405072591,"{'y': 41.4290662, 'x': 2.1284601, 'street_count': 1}"
11405674840,"{'y': 41.4019549, 'x': 2.1779965, 'street_count': 3}"
11405674841,"{'y': 41.4018061, 'x': 2.1778749, 'street_count': 3}"
11405674842,"{'y': 41.4018461, 'x': 2.1779076, 'highway': 'crossing', 'street_count': 4}"
11405741295,"{'y': 41.3993398, 'x': 2.1699981, 'highway': 'crossing', 'street_count': 4}"
11408394075,"{'y': 41.3586925, 'x': 2.0989204, 'highway': 'crossing', 'street_count': 3}"
11408394080,"{'y': 41.3596184, 'x': 2.1000761, 'street_count': 3}"
11409490991,"{'y': 41.4294074, 'x': 2.1059871, 'street_count': 1}"
11410584188,"{'y': 41.3954868, 'x': 2.1879388, 'street_count': 1}"
11411057255,"{'y': 41.4008127, 'x': 2.1786223, 'street_count': 3}"
11411140550,"{'y': 41.4013933, 'x': 2.1867639, 'street_count': 1}"
11411732453,"{'y': 41.3752449, 'x': 2.054635, 'street_count': 2}"
11415880797,"{'y': 41.3799236, 'x': 2.0529463, 'street_count': 1}"
11416053201,"{'y': 41.3552025, 'x': 2.06276, 'street_count': 5}"
11420120222,"{'y': 41.3835913, 'x': 2.0785112, 'street_count': 1}"
11420166955,"{'y': 41.38016, 'x': 2.0800626, 'street_count': 1}"
11420166956,"{'y': 41.3793664, 'x': 2.0803532, 'street_count': 1}"
11420396737,"{'y': 41.3857518, 'x': 2.0737912, 'street_count': 1}"
11420396739,"{'y': 41.3854368, 'x': 2.0738251, 'street_count': 3}"
11420422968,"{'y': 41.3860063, 'x': 2.0758257, 'street_count': 1}"
11420506993,"{'y': 41.3852253, 'x': 2.0759836, 'street_count': 1}"
11420506994,"{'y': 41.3851974, 'x': 2.0755727, 'street_count': 3}"
11420518769,"{'y': 41.3859242, 'x': 2.0757201, 'street_count': 4}"
11420682172,"{'y': 41.4119418, 'x': 2.164932, 'street_count': 1}"
11420682173,"{'y': 41.4116734, 'x': 2.1652726, 'street_count': 1}"
11420682174,"{'y': 41.4118711, 'x': 2.1650217, 'highway': 'crossing', 'street_count': 4}"
11420682180,"{'y': 41.4116298, 'x': 2.1651082, 'highway': 'crossing', 'street_count': 4}"
11421050563,"{'y': 41.3521325, 'x': 2.0538349, 'street_count': 3}"
11421050566,"{'y': 41.352234, 'x': 2.0539065, 'street_count': 1}"
11421072053,"{'y': 41.3534342, 'x': 2.0566169, 'street_count': 3}"
11421072054,"{'y': 41.3534033, 'x': 2.0566556, 'street_count': 1}"
11421072055,"{'y': 41.3528697, 'x': 2.0555878, 'street_count': 3}"
11421072056,"{'y': 41.3529166, 'x': 2.0555845, 'street_count': 4}"
11421072057,"{'y': 41.3529628, 'x': 2.0555872, 'street_count': 1}"
11421075776,"{'y': 41.3535488, 'x': 2.0567715, 'highway': 'crossing', 'street_count': 4}"
11421075785,"{'y': 41.3547079, 'x': 2.0596562, 'street_count': 3}"
11421075786,"{'y': 41.3547681, 'x': 2.0595782, 'street_count': 1}"
11421075789,"{'y': 41.3541682, 'x': 2.0588657, 'street_count': 3}"
11421075790,"{'y': 41.3541155, 'x': 2.0588434, 'street_count': 4}"
11421075791,"{'y': 41.3540735, 'x': 2.0588256, 'street_count': 1}"
11421075792,"{'y': 41.3545014, 'x': 2.0601281, 'street_count': 3}"
11421075793,"{'y': 41.3544595, 'x': 2.0600828, 'street_count': 4}"
11421075794,"{'y': 41.3544434, 'x': 2.0600654, 'street_count': 1}"
11421075804,"{'y': 41.3542239, 'x': 2.0586039, 'street_count': 3}"
11421075805,"{'y': 41.3541773, 'x': 2.0585764, 'street_count': 4}"
11421075806,"{'y': 41.3541505, 'x': 2.0585601, 'street_count': 1}"
11421816913,"{'y': 41.359856, 'x': 2.0665103, 'street_count': 1}"
11421820888,"{'y': 41.3511924, 'x': 2.067833, 'street_count': 3}"
11421820892,"{'y': 41.3508039, 'x': 2.0687655, 'street_count': 4}"
11421820896,"{'y': 41.3503865, 'x': 2.0703011, 'highway': 'crossing', 'street_count': 4}"
11421820898,"{'y': 41.350471, 'x': 2.0702731, 'street_count': 3}"
11421820901,"{'y': 41.3503452, 'x': 2.070219, 'street_count': 3}"
11421820915,"{'y': 41.3501579, 'x': 2.0809428, 'street_count': 3}"
11421820916,"{'y': 41.3502221, 'x': 2.0809147, 'street_count': 3}"
11421820920,"{'y': 41.3502543, 'x': 2.080882, 'street_count': 4}"
11421820936,"{'y': 41.356934, 'x': 2.0876509, 'street_count': 1}"
11422981363,"{'y': 41.3571863, 'x': 2.1180101, 'street_count': 4}"
11422981367,"{'y': 41.3572844, 'x': 2.1180243, 'street_count': 4}"
11422981368,"{'y': 41.3570939, 'x': 2.1173653, 'street_count': 4}"
11423035872,"{'y': 41.3570043, 'x': 2.1173547, 'street_count': 4}"
11423035877,"{'y': 41.3566795, 'x': 2.1161969, 'street_count': 1}"
11427785852,"{'y': 41.3692635, 'x': 2.1169745, 'street_count': 1}"
11427785857,"{'y': 41.3692876, 'x': 2.1166431, 'street_count': 3}"
11427785859,"{'y': 41.3692855, 'x': 2.1164802, 'street_count': 3}"
11431384359,"{'y': 41.4239098, 'x': 2.1560358, 'street_count': 1}"
11438505992,"{'y': 41.3944384, 'x': 2.1375991, 'street_count': 3}"
11438505994,"{'y': 41.3941951, 'x': 2.1366129, 'highway': 'crossing', 'street_count': 4}"
11438505996,"{'y': 41.3938336, 'x': 2.1351331, 'street_count': 3}"
11438505997,"{'y': 41.393844, 'x': 2.135179, 'highway': 'crossing', 'street_count': 4}"
11443196005,"{'y': 41.4091939, 'x': 2.1682372, 'street_count': 4}"
11443196031,"{'y': 41.4034455, 'x': 2.1611547, 'street_count': 3}"
11444860149,"{'y': 41.3750942, 'x': 2.1442819, 'street_count': 3}"
11449650201,"{'y': 41.4388358, 'x': 2.180324, 'street_count': 3}"
11449650203,"{'y': 41.4387992, 'x': 2.1803886, 'street_count': 1}"
11449667876,"{'y': 41.4471147, 'x': 2.1814031, 'street_count': 3}"
11449667881,"{'y': 41.447261, 'x': 2.1815089, 'street_count': 3}"
11449681905,"{'y': 41.4371135, 'x': 2.1800885, 'street_count': 1}"
11449681907,"{'y': 41.4374219, 'x': 2.1795192, 'street_count': 3}"
11449730889,"{'y': 41.3904706, 'x': 2.1314928, 'street_count': 1}"
11449730891,"{'y': 41.3906957, 'x': 2.1314132, 'street_count': 3}"
11449730892,"{'y': 41.3906598, 'x': 2.1309596, 'street_count': 1}"
11449730894,"{'y': 41.3906637, 'x': 2.1312891, 'street_count': 3}"
11458267907,"{'y': 41.4488461, 'x': 2.1305437, 'street_count': 3}"
11458267915,"{'y': 41.4480815, 'x': 2.1319208, 'street_count': 3}"
11458721148,"{'y': 41.4302294, 'x': 2.1463171, 'street_count': 1}"
11458721149,"{'y': 41.4302217, 'x': 2.1460447, 'street_count': 1}"
11458721151,"{'y': 41.4302218, 'x': 2.1458775, 'street_count': 1}"
11458721153,"{'y': 41.4304499, 'x': 2.1460464, 'street_count': 3}"
11458977213,"{'y': 41.4097331, 'x': 2.1151974, 'street_count': 1}"
11458977214,"{'y': 41.4096417, 'x': 2.1149638, 'street_count': 3}"
11458984500,"{'y': 41.355111, 'x': 2.1548912, 'street_count': 1}"
11458984518,"{'y': 41.354224, 'x': 2.1543487, 'street_count': 3}"
11459051559,"{'y': 41.3645935, 'x': 2.1410199, 'street_count': 3}"
11459051560,"{'y': 41.3646972, 'x': 2.1415977, 'street_count': 1}"
11459051561,"{'y': 41.3646739, 'x': 2.1410141, 'street_count': 3}"
11459112469,"{'y': 41.3646133, 'x': 2.1416059, 'street_count': 1}"
11459131661,"{'y': 41.4390266, 'x': 2.1437271, 'street_count': 1}"
11459131664,"{'y': 41.4389028, 'x': 2.1438495, 'street_count': 3}"
11459143309,"{'y': 41.4241163, 'x': 2.193304, 'street_count': 1}"
11459155432,"{'y': 41.4412401, 'x': 2.1470847, 'street_count': 1}"
11459210846,"{'y': 41.4412174, 'x': 2.1478325, 'street_count': 1}"
11459223688,"{'y': 41.4402311, 'x': 2.146773, 'street_count': 1}"
11459224084,"{'y': 41.3823769, 'x': 2.1104777, 'street_count': 1}"
11459240326,"{'y': 41.3818632, 'x': 2.1034983, 'street_count': 1}"
11459240328,"{'y': 41.3820465, 'x': 2.1041503, 'street_count': 3}"
11459241135,"{'y': 41.4140615, 'x': 2.0966305, 'street_count': 1}"
11459265624,"{'y': 41.4136612, 'x': 2.1075819, 'street_count': 1}"
11459280948,"{'y': 41.4462267, 'x': 2.1717527, 'street_count': 1}"
11459280952,"{'y': 41.445969, 'x': 2.1711861, 'street_count': 3}"
11459358444,"{'y': 41.4349359, 'x': 2.1629124, 'street_count': 3}"
11459358448,"{'y': 41.4347088, 'x': 2.1625448, 'street_count': 1}"
11459383688,"{'y': 41.4044799, 'x': 2.1142901, 'street_count': 3}"
11459383700,"{'y': 41.4041148, 'x': 2.1135029, 'street_count': 1}"
11459383702,"{'y': 41.4039709, 'x': 2.1140259, 'street_count': 3}"
11459383707,"{'y': 41.4043924, 'x': 2.1145302, 'street_count': 3}"
11459383708,"{'y': 41.4046519, 'x': 2.1137162, 'street_count': 1}"
11459383710,"{'y': 41.4043307, 'x': 2.1146477, 'street_count': 3}"
11459385413,"{'y': 41.4189091, 'x': 2.106265, 'street_count': 1}"
11459385420,"{'y': 41.4197794, 'x': 2.1075516, 'street_count': 3}"
11459401457,"{'y': 41.4308053, 'x': 2.1252175, 'street_count': 1}"
11459401463,"{'y': 41.4304998, 'x': 2.1252475, 'street_count': 4}"
11459401464,"{'y': 41.430471, 'x': 2.1252907, 'street_count': 3}"
11459407990,"{'y': 41.4314507, 'x': 2.1461984, 'street_count': 1}"
11459456085,"{'y': 41.4347774, 'x': 2.1631961, 'street_count': 3}"
11459456092,"{'y': 41.4341605, 'x': 2.1627133, 'street_count': 3}"
11459491946,"{'y': 41.4236505, 'x': 2.1671894, 'street_count': 1}"
11459494277,"{'y': 41.4312382, 'x': 2.1462147, 'street_count': 1}"
11459494278,"{'y': 41.4317108, 'x': 2.1463213, 'street_count': 3}"
11461504635,"{'y': 41.3822717, 'x': 2.1850931, 'street_count': 3}"
11461504641,"{'y': 41.3821531, 'x': 2.1849307, 'street_count': 3}"
11461522069,"{'y': 41.3820322, 'x': 2.1847652, 'street_count': 1}"
11461522073,"{'y': 41.3823872, 'x': 2.1852001, 'street_count': 3}"
11461687250,"{'y': 41.428397, 'x': 2.1886075, 'street_count': 1}"
11461687252,"{'y': 41.4286415, 'x': 2.1885565, 'street_count': 3}"
11461747089,"{'y': 41.4385868, 'x': 2.150218, 'street_count': 3}"
11461747094,"{'y': 41.4386909, 'x': 2.1505965, 'street_count': 3}"
11461751016,"{'y': 41.3824694, 'x': 2.1145208, 'street_count': 1}"
11461775101,"{'y': 41.3488693, 'x': 2.1399298, 'street_count': 3}"
11461775102,"{'y': 41.3487994, 'x': 2.1397199, 'street_count': 3}"
11461775107,"{'y': 41.3484519, 'x': 2.1401185, 'street_count': 3}"
11461775109,"{'y': 41.3489237, 'x': 2.1396119, 'street_count': 3}"
11461820347,"{'y': 41.3681993, 'x': 2.1745984, 'street_count': 3}"
11461820354,"{'y': 41.3681949, 'x': 2.1749438, 'street_count': 3}"
11462002429,"{'y': 41.4113902, 'x': 2.2046511, 'street_count': 1}"
11462155705,"{'y': 41.3852888, 'x': 2.1099163, 'street_count': 3}"
11462155707,"{'y': 41.3851918, 'x': 2.1097009, 'street_count': 1}"
11462467929,"{'y': 41.3591338, 'x': 2.1482235, 'street_count': 4}"
11462467936,"{'y': 41.3588184, 'x': 2.1481959, 'street_count': 3}"
11462470818,"{'y': 41.3551365, 'x': 2.1553735, 'street_count': 3}"
11462470824,"{'y': 41.3550258, 'x': 2.1561085, 'street_count': 3}"
11462497209,"{'y': 41.3586024, 'x': 2.1479813, 'street_count': 3}"
